Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
222,Madison Hedgecock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,16,2023
223,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2023
224,Taquan Mizzell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,16,2023
225,Tarik Cohen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,16,2023
226,Jeremy McNichols,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,WAS,16,2023
227,D'Onta Foreman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,19.4%,CLE,16,2023
228,Dalvin Cook,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,9.5%,FA,16,2023
229,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,16,2023
230,Patrick Laird,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2023
231,Josh Jacobs,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,97.3%,GB,16,2023
232,Damien Harris,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,4.6%,FA,16,2023
233,Nyheim Hines,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,CLE,16,2023
234,Myles Gaskin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIN,16,2023
235,John Kelly Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,16,2023
236,Nick Chubb,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,55.6%,CLE,16,2023
237,Royce Freeman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.2%,DAL,16,2023
238,Patrick Ricard,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,16,2023
239,Nick Bawden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,16,2023
240,Rashaad Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,4.1%,CAR,16,2023
241,Brennan Clay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,16,2023
242,Tim Flanders,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,16,2023
243,Willie Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,16,2023
244,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,16,2023
245,Terrell Jennings,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,16,2023
246,Alexander Mattison,2,-1,-0.5,1,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,41.3%,LV,16,2023
247,Joshua Kelley,1,-2,-2.0,0,0,0,0,0,0,0.0,0,0,1,-0.2,-0.2,6.6%,FA,16,2023
248,Boston Scott,1,3,3.0,3,0,0,0,0,0,0.0,0,1,1,-1.7,-1.7,0.1%,LAR,16,2023
